geneID	Coefficient of Variation	Louvain Cluster	Maximum Data Value	Mean Data Value	Minimum Data Value	Node Component Identifier	Node Degree	Node Multiplicity	Standard Deviation	Strongest Data Column	Variance
Jak3	0.06758478011440586	Cluster 3	8.64692426112502	7.705892914033863	6.08827325851623	Component 1	4	1	0.5208010781801369	349_C_rp	0.2712337630335931
Fcho1	0.0492354157216666	Cluster 7	7.602689496047	6.776371679866532	5.77173380243069	Component 1	4	1	0.33363747674275696	347_L_rp	0.11131396588727369
Tpm4	0.07734221206376649	Cluster 9	9.87597001004564	8.798978854199218	7.25456057964313	Component 1	11	1	0.680532488486073	299_C_rp	0.46312446788504696
Rab8a	0.051979423644285185	Cluster 7	8.06185073249825	7.289590225466206	6.23579762203789	Component 1	3	1	0.3789086985227483	346_C_ra	0.14357180181620294
Hsh2d	0.2109087718767647	Cluster 7	4.74616285213391	3.4388314804315696	1.12990747671913	Component 1	4	1	0.725279724228979	296_L_ra	0.5260306783776639
Ap1m1	0.055308423962691214	Cluster 6	7.31767588823481	6.486153692779462	5.71059745647832	Component 1	4	1	0.3587389383274217	245_d12_rp	0.12869362587228567
Eps15l1	0.03358478944008056	Cluster 8	6.96137055783162	6.365592742527104	5.94655346986843	Component 1	2	1	0.21378709191907774	001_L_rn_pos	0.0457049206712162
Slc35e1	0.08144184574938453	Cluster 3	7.32689524710258	6.25858968536985	4.68848576382466	Component 1	5	1	0.5097110957645804	294_C_ra	0.25980540114552925
F2rl3		Cluster 7	4.55861922784974	1.5400018446155046	-2.33680093420233	Component 1	1	1	1.279587055461705	208_d11_rp	1.6373430325051568
Gm45705		Cluster 8	3.9806053942875	1.1677677737782703	-2.27717681627825	Component 1	3	1	1.3368816443772171	208_d11_rp	1.7872525310727319
Large1		Cluster 7	6.10937548965595	3.2754825696970795	-2.93643683494174	Component 1	1	1	1.7083807590310918	297_C_rp	2.9185648178276495
Mcm5	0.17511164020318434	Cluster 5	8.05195671555741	5.933243404443777	4.03922507205846	Component 1	13	1	1.0389799842768752	245_d12_rp	1.0794794077279757
Rasd2		Cluster 1	3.87368684055901	-0.5629586865523392	-3.18184997930099	Component 1	1	1	1.9656483004727117	4193_C_rp	3.8637732411512595
Rbmxl1	0.11640810923210687	Cluster 6	5.66641761353538	4.200693260674928	3.0105770522837	Component 1	4	1	0.4889947599392222	245_d12_rp	0.23911587524801753
Zfp827	0.17188827194528722	Cluster 10	6.53923618128928	4.611782177437202	3.00124605684969	Component 1	1	1	0.7927112690677546	002_S_rn_neg	0.62839115610701
Abce1	0.0876757200550862	Cluster 6	7.7001571576431	6.385043272308191	5.16655523891173	Component 1	7	1	0.5598132664825044	245_d12_rp	0.31339089332981146
Smarca5	0.0492538541859795	Cluster 1	8.3355344735587	7.370206444119964	6.53048033652983	Component 1	5	1	0.3630110735192512	4216_C_rp	0.1317770394975992
Usp38	0.07834279378333933	Cluster 2	8.16560850118181	7.010628786005717	5.78961633655318	Component 1	9	1	0.5492322452735885	4192_C_rp	0.3016560592482673
Inpp4b	0.04576728759813285	Cluster 8	10.3158336620366	9.436312431260637	8.52233867431862	Component 1	2	1	0.4318744249073418	208_d11_rp	0.1865155188890472
Ndufb7	0.06861281439033413	Cluster 7	6.79455058423483	5.848617806903357	4.79917872230769	Component 1	5	1	0.40129012802506314	347_L_rp	0.16103376685037155
Gipc1	0.13858498888970538	Cluster 7	5.11821577149075	4.0401410733776935	2.67750064705463	Component 1	1	1	0.5599029057668901	210_d11_ra	0.313491263886207
Ddx39	0.0869405643940238	Cluster 5	7.1770900737672	5.86263264492307	4.75665626582746	Component 1	7	1	0.5097005909844402	245_d12_rp	0.2597946924498876
Asf1b		Cluster 5	6.28893583348139	3.4122256836723457	-1.13739739272908	Component 1	9	1	1.6801226228369208	245_d12_rp	2.822812027768414
Prkaca	0.061714502349641195	Cluster 7	6.14618870701561	5.439771703323701	4.36274175617438	Component 1	2	1	0.33571280356628225	4214_L_rp	0.11270308647833321
Samd1	0.13403607783261454	Cluster 5	6.18540700891949	4.8297089391788885	3.47702971981006	Component 1	3	1	0.6473552432806557	210_d11_ra	0.419068811002957
Il27ra	0.06606966155608414	Cluster 3	7.72429656932602	7.007361031338555	5.8143317856003	Component 1	3	1	0.4629739717418311	4205_S_rp	0.21434489851040578
Podnl1	0.279724890476149	Cluster 3	7.32943217765903	5.758224259232206	1.55552211523218	Component 1	20	1	1.610718650250833	294_S_ra	2.5944145702658656
Gm37352	0.2722731907519831	Cluster 1	7.66785096488568	4.895730902940937	1.74702897610601	Component 1	6	1	1.332976274006816	4193_C_rp	1.776825747065094
Gm26532		Cluster 1	5.59239882609872	1.6580441974799178	-3.23251632288288	Component 1	4	1	2.063369180975448	4193_C_rp	4.257492376999292
Zswim4	0.15656298128054444	Cluster 2	6.95506578075976	5.3930900882064075	3.90579349916709	Component 1	7	1	0.8443582625241495	299_C_rp	0.7129408754928005
Mri1	0.1134018515621667	Cluster 6	5.66696084395944	4.144178229043363	3.24103114820311	Component 1	1	1	0.46995748437713836	208_d11_rp	0.22086003712208824
Nacc1	0.044949117100725654	Cluster 7	7.08839448566938	6.64532296161225	5.71677777710041	Component 1	4	1	0.29870139997365003	245_d12_rp	0.08922252634621847
Trmt1	0.09967410901350268	Cluster 6	5.91490033484487	4.773420339958934	3.98848761325295	Component 1	1	1	0.4757864193323378	208_d11_rp	0.22637271682108717
G430095P16Rik		Cluster 8	4.35749872788887	1.440795923561031	-2.46645974581149	Component 1	4	1	1.5166060340481156	208_d11_rp	2.300093862511154
Rad23a	0.07311682122855992	Cluster 5	6.40376385944448	5.512409481822812	4.60064121904381	Component 1	4	1	0.40304985862105713	348_S_ra	0.16244918853445414
Calr	0.05981120567164461	Cluster 3	10.3526275106045	9.427676765076573	8.22661320777592	Component 1	7	1	0.56388071400178	4192_C_rp	0.3179614596231572
Syce2		Cluster 7	4.03760029736206	1.2322530494787378	-2.55505594331094	Component 1	1	1	1.316381272187826	241_d12_ra	1.7328596537668397
Junb	0.12295526853536519	Cluster 2	11.1593254081639	9.380708332137369	6.92488637660967	Component 1	10	1	1.153407512029888	346_C_ra	1.330348888806976
Hook2	0.19181670688283514	Cluster 1	5.14072757245574	3.6074606230775874	2.2727281031962	Component 1	4	1	0.6919712169282434	4205_C_rp	0.4788241650571541
Man2b1	0.0564465103265413	Cluster 7	7.45976893373854	6.769379613302348	5.71241221500396	Component 1	5	1	0.38210785624654914	210_d11_ra	0.14600641380533347
4921524J17Rik	0.10655538138529344	Cluster 3	5.76138635622687	4.9451058054144985	3.28505162001861	Component 1	2	1	0.5269276350865706	4208_L_ra	0.2776527326179261
N4bp1	0.09315422633088397	Cluster 3	7.85592168627528	6.779177350552706	5.58446625154325	Component 1	4	1	0.631509021250589	346_C_ra	0.3988036439208769
Snx20	0.06657884502139162	Cluster 1	6.63943297145953	5.859765152064214	4.74253435997112	Component 1	4	1	0.3901363959210346	298_C_rp	0.15220640742225428
Cyld	0.035226676005186926	Cluster 2	8.35484187260414	7.849443718103826	7.04362445787338	Component 1	3	1	0.2765098106785933	4216_C_rp	0.07645767540151152
Chd9	0.06042484303187897	Cluster 10	7.8476091152531	6.852245855501293	5.97125135243484	Component 1	2	1	0.41404588023450883	002_S_rn_neg	0.17143399093916922
Rbl2	0.06471194645671088	Cluster 2	8.9805248238407	8.261075433301158	6.68823205549929	Component 1	5	1	0.5345902711146342	4190_C_ra	0.2857867579704181
Amfr	0.04215772688880799	Cluster 1	7.17891757543544	6.580654198117338	5.53647698260131	Component 1	1	1	0.2774254224339185	347_C_rp	0.07696486501263813
Mt1		Cluster 9	4.58985179081538	1.8639817745957585	-2.92947790147539	Component 1	3	1	1.6322333906280357	245_d12_ra	2.664185841481094
Nup93	0.13427539517525378	Cluster 5	6.21504639598216	4.722165737990942	2.55133450654681	Component 1	4	1	0.6340706705517776	245_d12_rp	0.4020456152539809
Herpud1	0.1252416233209085	Cluster 1	8.01785289019177	6.3635450092434285	5.00850837132069	Component 1	5	1	0.7969807070333126	005_C_rn_neg	0.6351782473833189
Cpne2		Cluster 9	3.36728400554221	1.7618789480994543	-1.61050118766891	Component 1	4	1	1.0220994480377847	4208_C_ra	1.0446872816791444
Ciapin1	0.1358788967263006	Cluster 3	6.23980976457073	4.890094670318981	3.25410854039901	Component 1	4	1	0.6644606686901059	4209_C_ra	0.4415079802361026
Adgrg5		Cluster 9	4.78249307274906	0.567934594258248	-2.89845666077136	Component 1	1	1	2.3941242007832915	347_C_rp	5.731830688776234
Katnb1	0.11512023280387537	Cluster 3	5.34887282959343	4.352196142553029	2.89061988424809	Component 1	1	1	0.5010258331388331	347_L_rp	0.2510268854724618
Gins3		Cluster 5	4.17717158882358	2.7574588475855193	-0.955230329464266	Component 1	1	1	0.9188884233634266	245_d12_rp	0.8443559345913239
Got2	0.07823114744964217	Cluster 7	6.18785746799891	5.4462214659383354	3.76788607461708	Component 1	1	1	0.4260641545452282	4192_L_rp	0.18153066378834012
Rrad	0.2339646602168744	Cluster 2	7.938228973765	5.465017326935486	2.78052501829608	Component 1	14	1	1.2786209219757922	4216_C_rp	1.634871462114225
Fam96b	0.11168998433449995	Cluster 1	5.20461477956813	4.29439349512268	3.18293152952112	Component 1	1	1	0.4796407421964306	009_C_rn_neg	0.23005524157474283
E2f4	0.04703077501146857	Cluster 7	7.74265796757934	6.69203848678604	6.14421178588299	Component 1	1	1	0.31473175644012286	347_L_rp	0.0990560785118848
Atp6v0d1	0.10721850329927153	Cluster 1	6.46233849481871	5.209548579735565	3.53911362204473	Component 1	4	1	0.558560001584093	009_C_rn_neg	0.311989275369622
Ripor1	0.14507317814908288	Cluster 8	5.76240809580793	4.376901915167367	2.32468436042015	Component 1	4	1	0.6349710712801375	199_d12_rp	0.4031882613626455
Psmb10	0.10074403749125772	Cluster 7	6.58146947893582	5.477053996148678	3.21971823327621	Component 1	3	1	0.5517805331296454	341_S_ra	0.3044617567408357
Ddx28	0.18998586699005401	Cluster 7	5.16694397515291	4.039931914303138	1.50713877615725	Component 1	8	1	0.7675299673196703	346_C_ra	0.5891022507337341
Prmt7	0.18009989653897326	Cluster 6	5.44675703491251	3.8261707989408507	2.01657745040611	Component 1	6	1	0.6890929650296879	208_d11_rp	0.4748491144534066
Tango6	0.18575383509581556	Cluster 6	5.0442764954299	3.364642398960964	2.17619556314228	Component 1	2	1	0.6249952293329842	004_L_rn_pos	0.3906190366889895
Nip7	0.1382777308753324	Cluster 6	5.15129441600233	3.8444362085497077	2.59130468150722	Component 1	3	1	0.5315999154132197	208_d11_rp	0.2825984700673424
Cyb5b	0.0692751690759718	Cluster 6	7.31374238825023	6.145820698706047	5.03321307195127	Component 1	6	1	0.4257527680134685	241_d12_rp	0.1812654194711303
Nfat5	0.06998630708308669	Cluster 2	9.01124157122749	8.032741654083221	6.45334221770101	Component 1	6	1	0.56218192412177	4190_C_ra	0.31604851580925564
Wwp2	0.04248978564528342	Cluster 3	7.15692577548357	6.68022509702033	5.96362451672422	Component 1	6	1	0.28384133243463644	298_C_rp	0.08056590199826978
Psmd7	0.06484800434720424	Cluster 5	7.13031902676101	6.157145629701109	5.30651061066773	Component 1	4	1	0.39927860656122705	298_L_rp	0.15942340565747512
Dhx38	0.0646966119005837	Cluster 1	8.06522017803508	7.064474813717206	5.97057465990714	Component 1	16	1	0.45704758530451045	296_C_ra	0.20889249523268377
Ist1	0.03662459269530101	Cluster 1	6.77976438539467	6.241538730984965	5.75952779567474	Component 1	1	1	0.2285938138142703	4216_C_rp	0.05225513171415327
Sf3b3	0.03514502085211877	Cluster 6	8.03795205813922	7.422018002068208	6.95812893958175	Component 1	3	1	0.2608469774474881	245_d12_rp	0.06804114564349036
Aars	0.08336652585477501	Cluster 3	7.89802643205716	6.604353979187927	5.07742917598803	Component 1	7	1	0.5505820467600565	4216_C_rp	0.3031405902144931
Rfwd3	0.10113968039231779	Cluster 5	6.36319605412404	5.1352970828647235	4.21645464486498	Component 1	7	1	0.51938230568054	210_d11_ra	0.2697579794540339
Mlkl		Cluster 3	4.8940939415341	3.4202167711884743	-0.923055817607077	Component 1	4	1	1.0992718565564816	298_L_rp	1.2083986146171337
Znrf1	0.09958959800064557	Cluster 8	7.29397002721728	5.825032061204554	4.84212800484045	Component 1	4	1	0.5801126013162333	004_L_rn_pos	0.336530630205887
Adat1		Cluster 8	3.90000351287825	1.5022506870142147	-2.83834165169349	Component 1	3	1	1.2613773052608515	002_L_rn_pos	1.5910727062271273
Kars	0.05110475606209855	Cluster 6	7.30232721660157	6.56038041075533	5.24395116725593	Component 1	4	1	0.335266640566221	245_d12_rp	0.11240372027655963
Maf	0.21062435839981197	Cluster 2	10.1685496216434	8.01008266216073	2.74778304787014	Component 1	11	1	1.6871185214470616	005_C_rn_neg	2.8463689054097197
Cenpn		Cluster 5	4.39905925556166	1.5737308194974537	-2.69531424710278	Component 1	6	1	1.598796305730935	296_L_ra	2.5561496272188853
Cmip	0.09239258905252336	Cluster 1	8.73862230928285	7.310286012095774	6.29722647169263	Component 1	10	1	0.6754162513719746	4192_C_rp	0.4561871126173704
Plcg2		Cluster 9	4.88931799480786	2.5458730817577946	-2.29695427601615	Component 1	4	1	1.3842507887777098	245_d12_rp	1.9161502462317117
Mphosph6	0.14409583827971065	Cluster 1	5.9301177215504	4.292590970900228	2.97122813155409	Component 1	4	1	0.6185444943437854	299_C_rp	0.38259729148300925
Osgin1	0.2949287338515277	Cluster 2	7.38942970114288	4.39189494977909	0.657116980162631	Component 1	4	1	1.2952960167472658	346_C_ra	1.6777917710013328
Hsdl1	0.13727380089319008	Cluster 8	6.50150262329394	4.8048536608101236	3.22202202197703	Component 1	6	1	0.6595805247549643	010_S_rn_pos	0.435046468636034
Cotl1	0.04081406212459223	Cluster 7	9.69507083065055	8.89841360397416	7.97055686035906	Component 1	4	1	0.363180405642918	347_L_rp	0.13190000704295446
Usp10	0.0933674154937214	Cluster 6	6.1432888139551	5.023229044524301	3.77606525173106	Component 1	4	1	0.4690059133202296	245_d12_rp	0.21996654672934274
Gins2		Cluster 5	5.01687370497816	2.715544756518255	-1.71021766599071	Component 1	4	1	1.1446263782555708	347_L_rp	1.310169545798465
Cox4i1	0.05164914501799322	Cluster 9	7.61910925766505	6.95395276762694	5.97229353353373	Component 1	5	1	0.35916571494343913	347_L_rp	0.1290000107908318
Fbxo31	0.13319316613723475	Cluster 8	5.16327335475307	4.1735793903915885	2.06884366107198	Component 1	4	1	0.5558922531313658	4214_L_rp	0.30901619709146644
Map1lc3b	0.08142065979481186	Cluster 2	6.86846649360718	6.031534804331128	4.77117271428852	Component 1	8	1	0.49109154334401184	4192_C_rp	0.24117090394400345
Slc7a5	0.14845634222336188	Cluster 9	6.89340669479476	5.042864380212538	3.59571403077235	Component 1	5	1	0.7486452002148342	245_d12_rp	0.5604696358047092
Banp	0.11683631321645843	Cluster 8	6.2590676035146	4.77503057755704	3.60803233952567	Component 1	2	1	0.5578969681776207	004_L_rn_pos	0.31124902710178115
Zfpm1	0.09340397263484915	Cluster 3	7.73441337541863	6.525374371918429	5.19264567734993	Component 1	3	1	0.6094958892668149	294_S_ra	0.3714852390331455
Zc3h18	0.03926200029914469	Cluster 7	7.7712640872249	6.884585453088377	6.09877244128444	Component 1	1	1	0.27030259611864305	296_C_ra	0.07306349346847828
Cyba	0.06695467851064274	Cluster 7	7.48956846338868	6.394787789958438	5.25199777254568	Component 1	5	1	0.4281609606204508	347_L_rp	0.1833218081994272
Cdt1	0.12139934682702862	Cluster 7	6.30172780349559	4.97112251396672	3.47221712418733	Component 1	3	1	0.6034910261926962	245_d12_rp	0.3642014186951136
Ankrd11	0.04088513500908424	Cluster 1	10.7261226725726	9.677466709588852	8.50699672810098	Component 1	6	1	0.39566453296745846	297_C_rp	0.15655042264835703
Rpl13	0.06073913239843285	Cluster 6	8.93050023213468	7.549862043107869	6.9184979723905	Component 1	8	1	0.45857207022623164	199_d12_rp	0.21028834359157195
Fanca		Cluster 5	4.76930279998678	2.635386277668643	-0.768215594165572	Component 1	5	1	1.2380946209132058	245_d12_rp	1.5328782903342146
Tcf25	0.036781193574816434	Cluster 1	8.49616406375971	7.876505622130611	7.31221186481594	Component 1	4	1	0.28970727798071594	346_C_ra	0.08393030691499583
Afg3l1	0.0636846918728671	Cluster 3	5.91430462607346	5.192645450959189	4.4515071401059	Component 1	1	1	0.330692025549381	296_C_ra	0.10935721576195244
Rab4a	0.18528143474658385	Cluster 1	5.68964952847581	3.8338171095628213	2.54117747986886	Component 1	3	1	0.7103351346158006	294_C_ra	0.5045760034696475
Nup133	0.16508061325618667	Cluster 6	6.19392254278876	4.261016169560881	2.13142745216366	Component 1	4	1	0.7034111623656376	245_d12_rp	0.49478726334057743
Ttc13	0.13267210387606007	Cluster 8	7.54897647821801	5.887451382944269	4.08477485650605	Component 1	16	1	0.7811005614432356	010_L_rn_pos	0.6101180870869379
Gnpat	0.07247856786851362	Cluster 5	6.07482601728912	5.358680344461857	4.58367058387434	Component 1	2	1	0.3883894770317486	4192_L_rp	0.15084638586899515
Exoc8	0.0915254295028081	Cluster 5	5.87946293060485	5.002101324187291	3.88938634113176	Component 1	4	1	0.457819472112807	208_d11_rp	0.20959866904564925
Egln1	0.09613351527322977	Cluster 9	8.39846558411318	6.389296868878499	5.40898728630079	Component 1	4	1	0.6142255681295303	199_d12_ra	0.37727304854404425
Tsnax	0.055841845020493636	Cluster 5	6.78118374496287	6.05152736280541	5.23017754073783	Component 1	3	1	0.33792845313105624	245_d12_ra	0.11419563943554846
Disc1		Cluster 9	3.4898476975366	1.4050859076706879	-3.22302944150049	Component 1	1	1	1.4023216880373142	210_d11_rp	1.9665061167398223
Irf2bp2	0.06862841499056184	Cluster 1	8.70929982994704	7.742739568961542	6.73222898692633	Component 1	4	1	0.5313719443025366	293_C_ra	0.2823561431918581
Gm31718		Cluster 2	4.50639105027464	1.3102287932254628	-2.7287726008879	Component 1	1	1	1.5383087762025498	003_S_rn_neg	2.3663938909417865
A630001O12Rik		Cluster 2	3.64571539519629	1.5784002303215185	-3.0850164986258	Component 1	1	1	1.4012512004423725	400_L_ra	1.96350492674119
Gm26397	0.42391853624481013	Cluster 6	5.82391278708512	2.7219869353757136	0.710336471377576	Component 1	4	1	1.153900717321969	010_S_rn_pos	1.3314868654361547
Nrp1	0.15060671213747504	Cluster 10	8.84949276737946	7.168051592810348	5.04305394463857	Component 1	4	1	1.0795566828249574	002_S_rn_neg	1.1654426314320256
Itgb1	0.13266801885046123	Cluster 7	10.3598617153834	8.447701488322382	6.31368457046816	Component 1	3	1	1.1207398202958232	001_L_rn_neg	1.2560577447967138
Gm32856	0.21287833049272517	Cluster 8	5.1530131241101	3.363969931819506	1.49599800108831	Component 1	1	1	0.716116302913463	002_L_rn_pos	0.5128225592984467
Casp1	0.22699566786749606	Cluster 2	5.83470873870019	4.694148670514105	0.859500886048234	Component 1	9	1	1.065551412532668	4208_L_ra	1.135399812750364
Casp4	0.260286247096015	Cluster 2	7.02574563747647	5.351590883715602	0.917179032644859	Component 1	16	1	1.3929455071155805	007_C_rn_neg	1.9402971857934819
Dcun1d5	0.055357339286900537	Cluster 1	7.19579092497235	6.188261012258101	5.34361317516992	Component 1	4	1	0.34256566445147024	299_C_rp	0.11735123446107729
Tmem123	0.1038010082656505	Cluster 1	9.68549708058871	8.033893125045944	6.93526394585667	Component 1	12	1	0.8339262066782468	4216_C_rp	0.69543291818477
Birc2	0.11839251878936005	Cluster 1	9.35860155694294	7.544122477163392	5.95795865411495	Component 1	13	1	0.8931676621268004	4181_C_ra	0.7977484726690542
Birc3	0.10325583994324135	Cluster 2	8.879039438129	7.239476323643667	5.76248278714955	Component 1	5	1	0.7475182085470358	007_C_rn_neg	0.5587834721093697
CAAA01194877.1	0.19194367046205882	Cluster 2	5.68880893698928	4.2965249005885875	1.80809238629398	Component 1	4	1	0.8246907596506059	010_L_rn_pos	0.6801148490530935
Phxr4		Cluster 2	4.14596713008751	2.0255931483529386	-0.754525188260723	Component 1	1	1	1.0152920091587752	004_L_rn_pos	1.0308178638616625
Endod1	0.10632928435946935	Cluster 3	7.61337877537853	6.419336949244691	4.04471129920618	Component 1	6	1	0.6825635038754873	4190_C_ra	0.46589293682278227
Cwc15	0.055163719335813384	Cluster 9	8.00056150472726	7.090790160792902	6.04111408905764	Component 1	5	1	0.3911543582991267	299_C_rp	0.15300173201640158
Gpr83		Cluster 8	7.3698681314446	1.7253608953700934	-3.24634896036421	Component 1	4	1	2.611331819752158	010_S_rn_pos	6.819053872850116
Izumo1r	0.15233178976400202	Cluster 10	8.47180965995057	6.483809790176566	4.5242310599793	Component 1	4	1	0.9876903498269547	004_S_rn_neg	0.9755322271412921
Fbxl12	0.13712384413929374	Cluster 2	6.04431722702946	4.649363621019783	2.83656596013828	Component 1	4	1	0.6375386125156192	297_C_rp	0.40645548244834084
Ubl5	0.09613487880380062	Cluster 3	7.54307663040989	6.069471609900647	4.80367774254565	Component 1	6	1	0.5834879176209073	299_C_rp	0.3404581500095828
A230050P20Rik	0.10855348390981581	Cluster 10	6.08420373440778	5.076917403152862	3.12739407266408	Component 1	1	1	0.5511170716346181	010_S_rn_neg	0.3037300266471168
Ppan	0.12109867941906012	Cluster 6	5.82930904991141	4.498561672981758	3.29556362165636	Component 1	1	1	0.5447698778832887	241_d12_rp	0.2967742198489733
Dnmt1	0.0920565864549555	Cluster 5	9.69119421694477	8.024774981576448	6.83447548135945	Component 1	24	1	0.7387333918730562	347_L_rp	0.5457270242682705
S1pr2	0.2174130155883915	Cluster 7	4.41800939233981	3.169141685323337	1.30545263119232	Component 1	1	1	0.689012650633024	347_L_rp	0.4747384327323455
Icam1	0.1397106363228997	Cluster 3	8.25785772261641	6.664724977203047	4.79403639941923	Component 1	7	1	0.9311329674821609	299_C_rp	0.8670086031321349
Tyk2	0.06893896340387105	Cluster 3	7.27026344883089	6.670685936724359	5.39856968777927	Component 1	8	1	0.4598701736705579	4190_S_ra	0.21148057663178904
Pde4a		Cluster 3	4.48635073537734	3.007209088006462	-0.770436413756974	Component 1	4	1	1.1057689258627028	346_C_ra	1.2227249174035555
Keap1	0.09840180943696437	Cluster 7	6.15600505135602	5.151589394893465	3.03098113476226	Component 1	4	1	0.5069257179337934	347_L_rp	0.25697368350269184
Cdkn2d	0.20256058124592038	Cluster 7	5.88668494010987	4.221597247957805	2.35755282321938	Component 1	3	1	0.855129192332511	210_d11_rp	0.7312459355792525
Slc44a2	0.06981120043656962	Cluster 7	8.6281350115243	7.406869963675999	5.93252447034832	Component 1	8	1	0.5170824836417923	210_d11_rp	0.2673742948891645
AB124611	0.2864828733510634	Cluster 8	5.03202547474028	3.5656912941764896	0.0288530804444654	Component 1	1	1	1.0215094874385526	199_d12_rp	1.0434816329269745
Ldlr	0.18207643076226046	Cluster 9	7.39169193581842	5.096035924578317	3.26056228730765	Component 1	3	1	0.9278680321834759	241_d12_rp	0.860939085148036
Spc24		Cluster 5	6.20995734460579	2.7202850580234523	-0.934182401577309	Component 1	4	1	1.6668380834301268	347_L_rp	2.7783491963730182
Prkcsh	0.06520799823608874	Cluster 7	7.48259320500411	6.562294235462243	5.50358230029714	Component 1	8	1	0.42791407093071726	347_L_rp	0.18311045210049892
Anln		Cluster 5	6.24466183916217	3.233629251630838	-1.63554152408725	Component 1	5	1	1.8027875750187088	210_d11_ra	3.250043040641837
Dpy19l1	0.14806138865793775	Cluster 6	6.84767422276327	5.066233957916287	3.25619794067618	Component 1	4	1	0.7501136350750857	208_d11_rp	0.5626704655255588
Herpud2	0.062453826288055174	Cluster 2	6.66125122304538	5.998022320542939	4.75197715969295	Component 1	5	1	0.37459944407906626	4216_C_rp	0.14032474350434548
Vps26b	0.055769867501388966	Cluster 7	7.64841211164919	6.616226378395868	5.68039405052731	Component 1	2	1	0.3689860684823321	346_C_ra	0.13615071873404827
St14		Cluster 7	5.89301637936195	4.531448702986965	-2.20435078117644	Component 1	8	1	1.2609742702977673	347_L_rp	1.5900561103529869
Aplp2	0.1198666150858634	Cluster 3	9.07245523597655	7.476486079832297	5.49105436580078	Component 1	12	1	0.8961810791260737	296_C_ra	0.8031405265835739
Gm38346	0.19684432466647223	Cluster 2	4.8221766363415	3.7591690437766436	1.63209270403879	Component 1	1	1	0.7399710917293216	001_L_rn_neg	0.547557216595084
Gm37474	0.16098267930967958	Cluster 2	5.88152060410124	4.248448802082334	2.10486558624656	Component 1	3	1	0.6839266710692127	010_L_rn_pos	0.467755691399815
Ets1	0.030825509313693062	Cluster 2	11.3564952802194	10.728267455608858	9.78602669782148	Component 1	5	1	0.330704308372661	346_C_ra	0.10936533957624006
Srpr	0.05552471178692227	Cluster 3	7.04689317066235	6.2699951856851825	5.28414880230741	Component 1	4	1	0.3481396755905599	346_C_ra	0.12120123372030031
Fam118b	0.18559351839966293	Cluster 6	5.752327090186	3.9776750101730167	1.83372121653551	Component 1	3	1	0.7382307001884252	210_d11_ra	0.5449845667006925
Chek1		Cluster 5	4.67655613786449	2.0990276932767657	-2.54973998244262	Component 1	4	1	1.4180505889802357	245_d12_rp	2.010867472907193
Ei24	0.0869353643249372	Cluster 7	6.14344845957576	5.420509077667499	2.97271339792456	Component 1	1	1	0.47123393149365334	210_d11_ra	0.22206141819096514
Gramd1b	0.08488925859178915	Cluster 2	8.13744076055946	7.307361110268248	5.5343994230443	Component 1	4	1	0.6203164669131448	400_S_ra	0.3847925191236067
Thy1	0.06609995845336776	Cluster 7	9.42495273119468	8.43072954035579	6.97583582445933	Component 1	6	1	0.557270872349098	208_d11_rp	0.31055082516872473
Nlrx1	0.22674528421696177	Cluster 10	4.53313966795086	3.4605521761799363	0.876465266398706	Component 1	4	1	0.7846638867355452	341_S_ra	0.6156974151469325
H2afx	0.25274663635849504	Cluster 5	8.14263855475118	5.415065306062762	2.87634805649432	Component 1	19	1	1.3686395417689476	245_d12_rp	1.873174195293515
Hmbs	0.25906209691650584	Cluster 5	5.80538870373822	3.2138333476129426	1.63228644796006	Component 1	1	1	0.8325824061728024	346_S_ra	0.6931934630684934
Hyou1	0.07460779782128432	Cluster 3	8.04500457540598	7.0352227692815035	5.88849747360384	Component 1	4	1	0.5248824779982504	4181_C_ra	0.27550161570958376
Rps25	0.10250012119218462	Cluster 6	7.41334825793565	5.819445154627409	4.583132321845	Component 1	5	1	0.596493833620581	210_d11_rp	0.35580489354737727
Bcl9l	0.09362184312496116	Cluster 8	8.0742571372482	6.850498824701056	5.37270512700352	Component 1	7	1	0.641356326293893	004_L_rn_pos	0.4113379372771986
E030022I16Rik	0.20737443186659474	Cluster 2	5.57484327462256	3.841254776710568	2.04134583176933	Component 1	1	1	0.7965780269751973	297_C_rp	0.6345365530596982
Kmt2a	0.04832194919471476	Cluster 10	10.2837371504825	9.31199451034763	8.13152306587219	Component 1	14	1	0.44997372563048094	002_S_rn_pos	0.2024763537577753
Ube4a	0.06521693963779637	Cluster 8	7.28274695044083	6.225252155699845	5.03515721072098	Component 1	4	1	0.4059918940683386	004_L_rn_pos	0.16482941804919707
Cd3g	0.06196511035683301	Cluster 3	10.6771753987575	9.273550998780633	7.78586691492287	Component 1	4	1	0.574636611039161	346_C_ra	0.33020723474657193
Cd3e	0.053190896509953914	Cluster 3	9.89681643712347	9.033503838701485	7.9141904214551	Component 1	6	1	0.48050016780664206	346_C_ra	0.2308804112622112
Tmprss13		Cluster 7	4.56674237191659	1.4369736120540932	-2.59274958881063	Component 1	3	1	1.9481426038637846	002_L_rn_neg	3.795259604989167
Sidt2	0.05631876714998954	Cluster 1	8.08082099425929	7.211352597354585	6.26234372177213	Component 1	4	1	0.40613448776688515	297_C_rp	0.1649452221536702
